age,cat0,cat1,cat2,cat3,region_iso
56,1,1,0,a,RU-TAM
69,0,1,0,a,RU-CE
37,0,0,0,a,RU-YAR
26,0,0,1,b,RU-VGG
36,0,0,0,a,RU-KOS
41,0,0,0,a,RU-TUL
19,0,0,0,a,RU-OMS
22,0,0,0,a,RU-VOR
47,0,0,0,a,RU-KL
25,0,0,0,a,RU-TVE
29,0,0,0,a,RU-CU
17,0,1,0,a,RU-BEL
49,1,0,0,b,RU-ALT
19,0,0,0,a,RU-LEN
17,0,1,0,a,RU-UD
52,0,0,0,a,RU-YAN
31,0,0,0,b,RU-KR
32,0,1,0,a,RU-MAG
24,0,0,0,b,RU-LIP
44,1,0,0,a,RU-SE
18,0,0,0,a,RU-VLA
50,0,0,1,a,RU-KIR
26,1,0,1,a,RU-MOS
58,0,0,0,a,RU-IVA
45,0,0,0,b,RU-UD
51,0,1,0,a,RU-KR
19,0,0,0,c,RU-MOS
48,0,0,0,a,RU-KAM
67,1,1,0,a,RU-TY
41,0,1,0,a,RU-IN
49,0,1,0,c,RU-CHE
21,0,0,0,a,RU-TVE
70,0,0,0,a,RU-KHM
23,0,0,0,a,RU-TY
41,0,0,0,a,RU-ME
52,0,0,0,b,RU-STA
45,0,0,0,c,RU-PRI
36,0,0,0,a,RU-KK
19,0,0,0,b,RU-YAN
28,0,0,0,b,RU-YAN
44,0,1,0,a,RU-KEM
21,0,0,0,b,RU-VGG
23,1,0,0,a,RU-SMO
29,0,0,0,b,RU-SAM
30,1,1,1,c,RU-SAK
64,0,1,1,b,RU-LEN
28,0,0,0,c,RU-ULY
25,0,0,0,a,RU-KYA
18,1,1,0,a,RU-KGD
55,0,1,0,c,RU-CE
50,0,1,0,c,RU-VLA
23,0,1,0,a,RU-AD
41,0,1,0,b,RU-CE
18,0,1,0,b,RU-ALT
20,1,1,0,c,RU-BU
38,0,0,0,a,RU-KO
36,0,0,0,c,RU-ORE
21,0,0,0,b,RU-AD
45,0,0,0,a,RU-KEM
54,0,0,0,a,RU-BRY
48,0,1,0,a,RU-ME
36,0,1,0,a,RU-MOW
69,1,1,0,b,RU-BEL
26,0,1,0,c,RU-ARK
54,0,1,1,a,RU-CU
67,0,1,0,a,RU-SAR
69,0,0,0,c,RU-KL
28,0,0,0,a,RU-KHA
66,0,1,0,a,RU-TA
62,1,0,0,a,RU-KYA
27,0,0,0,a,RU-ZAB
19,0,1,0,a,RU-CHU
19,0,0,0,a,RU-SPE
46,0,0,0,c,RU-PSK
45,0,1,0,a,RU-NIZ
27,1,0,0,a,RU-KHA
68,0,1,0,c,RU-MOS
21,1,1,0,a,RU-SMO
28,0,0,0,a,RU-KDA
33,1,0,0,a,RU-PSK
35,0,0,0,a,RU-KC
37,0,1,0,a,RU-ORE
41,1,1,1,c,RU-CHU
42,0,0,0,c,RU-YEV
66,0,0,0,a,RU-CE
56,0,1,0,b,RU-CU
39,1,0,0,c,RU-ZAB
48,0,1,0,b,RU-ORL
30,1,0,1,c,RU-TVE
18,0,0,0,b,RU-BEL
30,0,1,0,a,RU-VOR
47,0,0,1,a,RU-IN
34,1,0,0,a,RU-SPE
36,1,1,0,a,RU-VLG
35,0,0,0,a,RU-KEM
36,0,0,0,a,RU-KGN
44,0,0,0,c,RU-ORL
44,0,0,0,a,RU-BRY
18,1,1,1,c,RU-IVA
36,0,1,0,b,RU-YAN
29,0,0,0,c,RU-KC
30,0,1,0,c,RU-SAK
35,1,0,0,b,RU-KAM
41,0,0,1,a,RU-SE
31,0,1,0,a,RU-CHE
27,0,1,0,a,RU-ULY
21,0,0,0,a,RU-TUL
40,0,0,0,c,RU-ME
33,0,0,0,a,RU-ROS
34,0,0,0,c,RU-MOW
48,1,0,0,a,RU-PSK
29,0,1,0,a,RU-KDA
19,1,0,0,a,RU-TY
32,0,0,0,c,RU-AMU
17,0,1,0,a,RU-KB
29,0,0,0,a,RU-CHU
28,0,1,0,a,RU-MOS
34,0,0,0,a,RU-ULY
30,0,1,0,b,RU-BEL
61,0,0,0,b,RU-PER
22,0,1,0,a,RU-KDA
44,0,0,0,a,RU-KB
20,0,0,0,a,RU-KOS
20,1,0,0,a,RU-SA
27,0,0,0,a,RU-NEN
25,0,0,0,a,RU-PNZ
43,0,0,1,b,RU-ROS
44,0,1,0,a,RU-ORE
30,1,0,0,a,RU-KGD
44,0,0,0,a,RU-TY
20,1,0,0,a,RU-KR
36,1,0,0,b,RU-SPE
66,0,0,0,c,RU-CHU
56,0,0,0,a,RU-AMU
41,1,0,0,a,RU-KYA
33,0,1,0,a,RU-KHA
68,0,0,0,b,RU-PER
21,1,0,1,a,RU-VOR
42,1,0,0,a,RU-YEV
70,0,0,0,c,RU-AST
21,0,1,1,b,RU-CHU
59,1,0,0,c,RU-KC
49,0,0,0,c,RU-KYA
25,0,1,0,a,RU-BU
48,1,0,0,a,RU-OMS
34,0,0,0,c,RU-KYA
70,1,0,0,a,RU-KOS
44,0,0,0,a,RU-AD
50,0,1,1,a,RU-NEN
19,0,1,1,a,RU-KHM
63,0,0,0,a,RU-PRI
33,0,0,0,a,RU-KHM
38,0,0,0,a,RU-VOR
44,0,1,0,c,RU-KYA
30,0,1,0,a,RU-SAM
36,1,0,0,c,RU-AL
38,0,1,1,a,RU-OMS
51,0,0,0,a,RU-YAR
42,0,1,0,b,RU-KL
21,0,0,0,c,RU-PER
55,0,0,0,a,RU-SVE
29,0,0,0,b,RU-KLU
34,1,0,0,a,RU-VOR
30,0,0,0,a,RU-KHA
41,0,0,0,a,RU-IRK
68,0,0,0,a,RU-KL
64,0,0,0,a,RU-SA
35,1,0,0,a,RU-AST
34,0,0,0,a,RU-NVS
28,1,1,1,a,RU-SMO
61,0,1,0,a,RU-TVE
17,0,0,0,a,RU-AD
29,1,1,0,a,RU-SAM
27,1,0,0,c,RU-PER
37,0,0,0,b,RU-TYU
37,0,0,0,a,RU-KGN
23,0,1,0,a,RU-KLU
52,1,0,0,a,RU-TVE
33,1,0,0,b,RU-BEL
18,0,0,0,a,RU-IVA
27,1,1,1,a,RU-PSK
68,0,0,1,a,RU-TY
38,1,0,0,a,RU-SAR
56,1,0,0,a,RU-RYA
48,0,0,0,a,RU-TY
61,0,0,1,b,RU-YEV
29,1,0,0,c,RU-TY
28,0,0,1,b,RU-TUL
61,0,0,0,b,RU-SVE
62,0,0,0,a,RU-PRI
39,0,1,0,a,RU-BU
25,1,0,0,a,RU-ME
38,1,0,1,a,RU-PER
52,1,1,0,b,RU-SAM
46,0,0,0,a,RU-IRK
17,1,0,0,b,RU-TUL
23,0,0,0,a,RU-TA
46,0,1,0,c,RU-MUR
62,1,0,0,a,RU-SAM
29,0,0,0,a,RU-KB
46,1,1,0,c,RU-PRI
31,1,0,1,b,RU-KHA
18,0,0,0,a,RU-SE
44,1,1,0,a,RU-ARK
27,1,0,0,b,RU-ME
23,0,0,0,c,RU-BEL
32,1,1,0,a,RU-NGR
45,0,0,0,b,RU-SVE
19,0,0,0,a,RU-VLA
41,0,0,0,a,RU-CE
37,1,0,0,c,RU-TYU
49,0,1,0,a,RU-TVE
22,0,1,0,a,RU-KGN
25,0,0,0,c,RU-LIP
50,0,1,0,a,RU-YAN
50,0,1,0,a,RU-KHM
46,0,0,0,a,RU-CE
38,0,0,0,a,RU-YEV
61,0,1,0,a,RU-LEN
57,0,0,0,a,RU-KGD
37,0,0,0,b,RU-ORL
25,0,0,0,a,RU-VLA
43,0,1,0,a,RU-TY
21,0,0,0,a,RU-ULY
35,0,0,0,a,RU-KB
67,0,1,0,a,RU-KB
51,1,1,0,c,RU-MOS
26,0,1,0,a,RU-TOM
26,0,0,0,a,RU-DA
31,0,0,0,b,RU-SE
35,1,0,0,a,RU-ORE
59,0,1,0,b,RU-PER
23,0,0,0,b,RU-TUL
28,0,0,0,c,RU-TVE
35,0,1,0,a,RU-SPE
17,1,0,0,a,RU-TY
37,0,1,0,a,RU-ORL
28,1,0,0,a,RU-CU
58,0,0,0,b,RU-BU
35,1,0,1,b,RU-TVE
49,1,0,0,b,RU-SAM
53,0,0,0,a,RU-RYA
21,0,0,0,a,RU-BEL
39,0,1,0,a,RU-CU
53,0,0,0,c,RU-MOS
48,0,0,0,a,RU-SVE
26,0,1,0,a,RU-MUR
24,0,0,0,c,RU-BRY
20,0,1,0,a,RU-SE
44,0,0,0,a,RU-ORE
32,0,0,0,a,RU-DA
46,0,0,0,c,RU-CU
23,0,1,0,a,RU-TY
38,1,0,0,a,RU-TVE
39,0,0,0,a,RU-PSK
19,0,0,0,a,RU-ARK
48,1,0,0,a,RU-CU
31,0,0,1,a,RU-CHU
33,0,0,1,c,RU-LIP
44,0,0,0,b,RU-UD
19,1,1,0,a,RU-ME
63,1,0,0,a,RU-KO
18,0,0,0,a,RU-TAM
49,0,1,0,b,RU-NGR
50,1,0,0,b,RU-SA
44,0,1,0,a,RU-PNZ
56,0,0,0,a,RU-KB
23,0,0,0,a,RU-AL
70,0,0,0,a,RU-ROS
26,0,0,0,b,RU-YEV
42,0,0,0,c,RU-LEN
22,0,0,0,c,RU-SE
37,0,0,0,a,RU-KL
41,0,1,0,c,RU-TAM
34,0,0,0,a,RU-VLA
20,0,0,0,c,RU-PER
21,1,0,0,a,RU-UD
58,0,1,0,a,RU-MOW
37,0,0,0,b,RU-PSK
52,0,1,0,a,RU-KIR
43,0,1,0,b,RU-ORL
65,0,1,0,c,RU-MO
46,1,1,0,c,RU-PER
36,1,0,0,a,RU-TUL
38,0,0,0,c,RU-KGN
62,0,0,0,b,RU-KHM
59,0,1,0,a,RU-CU
28,0,0,0,a,RU-KR
28,0,0,0,a,RU-MAG
54,0,1,0,a,RU-PSK
64,0,0,1,c,RU-TUL
28,1,1,0,b,RU-VOR
27,1,0,0,b,RU-AD
28,0,1,0,a,RU-SAM
66,0,0,0,c,RU-KHM
46,0,0,0,a,RU-BA
59,1,0,0,a,RU-ULY
33,0,1,0,a,RU-TYU
67,1,0,0,c,RU-PNZ
18,0,0,0,a,RU-KHM
33,0,0,0,a,RU-SE
69,1,1,0,a,RU-KAM
44,1,0,0,a,RU-IRK
27,0,0,0,a,RU-LEN
45,0,1,0,a,RU-SMO
31,0,0,0,a,RU-KYA
52,0,0,0,b,RU-KK
22,1,0,0,b,RU-MOS
43,1,0,0,b,RU-KYA
67,0,0,0,c,RU-SAR
54,0,0,0,a,RU-BA
57,0,1,0,c,RU-SAM
32,0,0,0,b,RU-ZAB
30,1,0,0,b,RU-LEN
62,0,0,1,c,RU-ULY
37,0,0,0,a,RU-UD
35,0,0,0,a,RU-TVE
56,0,0,0,a,RU-SE
43,0,0,0,b,RU-MUR
35,0,0,0,b,RU-ULY
61,1,0,0,a,RU-ORL
43,0,0,0,b,RU-IVA
21,1,0,1,a,RU-SAR
39,0,0,0,a,RU-NIZ
26,0,0,0,c,RU-NIZ
33,0,0,0,a,RU-AD
54,0,0,0,a,RU-MOS
19,0,0,0,a,RU-KGD
35,0,0,0,a,RU-PNZ
61,0,0,0,a,RU-ROS
21,1,0,0,b,RU-ZAB
20,0,0,0,a,RU-BEL
23,0,0,0,c,RU-SMO
27,0,1,0,a,RU-TUL
44,0,1,0,a,RU-DA
31,0,0,0,c,RU-VGG
63,0,0,0,c,RU-KHM
33,1,0,0,a,RU-TUL
45,1,1,0,a,RU-MUR
30,0,0,0,b,RU-KK
47,1,0,0,a,RU-CE
25,0,0,0,b,RU-TYU
24,0,1,0,c,RU-KO
32,0,0,1,a,RU-KHM
69,1,1,0,a,RU-AMU
24,0,1,0,b,RU-KHM
49,0,1,0,a,RU-SVE
47,0,1,0,a,RU-BU
26,0,0,1,a,RU-YEV
40,0,1,0,a,RU-CU
50,1,1,0,a,RU-LIP
18,1,0,0,a,RU-KC
30,1,1,0,c,RU-KC
30,0,0,0,a,RU-ORE
43,0,0,0,c,RU-SE
61,1,0,0,b,RU-KEM
23,0,1,1,a,RU-TUL
23,0,1,0,b,RU-CE
37,0,1,0,a,RU-KGD
43,0,0,0,a,RU-KC
17,0,0,0,c,RU-KR
20,0,0,0,c,RU-MO
62,0,0,0,c,RU-KRS
31,0,1,0,a,RU-NIZ
41,0,0,0,a,RU-TVE
37,0,0,0,a,RU-SAM
20,0,0,1,b,RU-VLG
38,0,0,0,a,RU-CE
28,0,0,0,a,RU-ME
26,0,1,0,a,RU-SE
45,0,0,1,a,RU-VLG
29,0,0,0,b,RU-KB
47,0,1,0,c,RU-SMO
43,0,1,0,a,RU-KEM
24,0,0,0,a,RU-OMS
33,0,0,0,a,RU-TAM
54,0,1,0,c,RU-IN
39,0,0,0,c,RU-UD
33,0,0,0,a,RU-CHE
48,0,0,0,a,RU-BA
48,0,0,0,a,RU-SAM
25,0,0,0,b,RU-BEL
24,1,1,0,a,RU-CHU
46,1,0,0,a,RU-KGD
65,0,0,0,b,RU-ME
52,0,0,0,c,RU-ULY
52,0,1,0,b,RU-BRY
45,0,1,0,a,RU-YEV
42,1,0,0,c,RU-KB
35,0,0,1,a,RU-LEN
38,0,0,0,a,RU-MOW
26,0,0,0,a,RU-KL
30,0,0,0,b,RU-RYA
53,0,1,0,a,RU-BU
24,0,0,0,b,RU-ULY
40,0,1,0,a,RU-DA
25,1,1,0,b,RU-CE
43,0,0,0,c,RU-IVA
32,1,0,0,a,RU-KHM
24,0,0,0,a,RU-TYU
58,0,1,0,b,RU-CE
63,0,0,0,a,RU-VLG
32,0,0,0,a,RU-KO
39,0,1,0,a,RU-BU
56,0,0,0,b,RU-IVA
41,1,0,0,a,RU-VLA
58,0,1,0,a,RU-AL
47,0,0,0,c,RU-PSK
22,0,1,0,a,RU-YEV
66,0,0,0,a,RU-KIR
51,0,0,0,a,RU-SMO
56,0,0,0,a,RU-LEN
20,0,0,0,a,RU-ULY
18,0,0,0,a,RU-MOW
34,1,0,0,a,RU-NEN
45,0,0,0,a,RU-LEN
40,0,0,0,c,RU-MOW
65,1,1,0,a,RU-KO
37,0,1,0,a,RU-KYA
23,1,0,1,a,RU-TVE
20,0,0,0,a,RU-MUR
18,0,1,0,a,RU-TOM
69,0,1,0,a,RU-SPE
52,0,0,0,a,RU-IVA
59,0,0,0,a,RU-CE
29,0,1,0,a,RU-BEL
40,0,0,0,a,RU-YAN
33,0,1,0,a,RU-IN
34,0,0,0,a,RU-PSK
32,0,0,0,a,RU-TAM
31,0,1,0,a,RU-CHU
69,1,0,0,a,RU-MAG
22,0,0,1,a,RU-KHM
54,1,0,0,c,RU-CHU
24,0,1,0,a,RU-CE
18,0,1,0,c,RU-STA
60,0,0,0,a,RU-TOM
32,0,0,1,a,RU-SMO
39,0,0,0,c,RU-TOM
36,0,1,0,a,RU-BRY
23,0,0,0,a,RU-UD
19,0,0,0,b,RU-TY
21,0,1,0,c,RU-CE
41,0,0,0,c,RU-AST
22,1,0,0,b,RU-IRK
37,1,0,0,a,RU-VLA
50,1,1,1,a,RU-PSK
63,0,0,0,a,RU-VLA
19,0,0,0,a,RU-VOR
69,0,0,0,c,RU-MO
50,1,0,0,b,RU-VOR
37,0,1,0,a,RU-ME
67,1,0,0,c,RU-SE
28,0,0,0,b,RU-TVE
35,0,0,0,b,RU-KGN
59,0,0,0,a,RU-ARK
38,0,1,0,b,RU-BU
26,0,1,0,a,RU-LIP
22,0,0,0,a,RU-KK
31,0,0,0,b,RU-YAR
34,0,1,1,a,RU-ORL
30,0,1,0,c,RU-KC
45,0,1,0,a,RU-ZAB
28,0,0,0,a,RU-AL
56,0,0,0,a,RU-KYA
61,0,0,1,a,RU-TAM
31,0,0,0,a,RU-CU
31,0,0,0,c,RU-ME
59,0,0,0,b,RU-SAR
37,1,0,0,a,RU-NIZ
69,0,0,0,c,RU-CHE
55,0,0,0,a,RU-KC
22,1,0,0,b,RU-CU
30,0,1,0,b,RU-NGR
60,0,1,0,c,RU-KC
63,0,0,0,c,RU-KDA
34,0,1,0,b,RU-KIR
25,0,0,1,c,RU-VOR
41,0,0,0,a,RU-PNZ
33,0,0,0,a,RU-ORL
47,0,0,0,a,RU-YAR
32,0,0,0,a,RU-RYA
49,1,0,0,b,RU-KLU
27,0,0,0,a,RU-MOW
57,0,1,0,c,RU-KAM
53,1,1,0,c,RU-ORE
58,0,0,0,a,RU-NEN
20,0,0,0,b,RU-AL
62,0,0,0,a,RU-CU
39,1,0,0,b,RU-YAN
35,0,0,0,a,RU-PRI
50,1,0,0,b,RU-ORL
18,0,0,0,a,RU-KDA
18,0,0,1,a,RU-VOR
45,0,1,0,b,RU-LIP
48,1,0,0,b,RU-STA
23,0,0,1,a,RU-ALT
33,0,0,0,a,RU-VLG
38,0,0,0,a,RU-NEN
54,0,1,0,c,RU-OMS
18,0,0,0,b,RU-MAG
36,0,0,0,a,RU-NVS
28,0,0,0,a,RU-IRK
29,0,0,0,b,RU-KK
39,1,0,0,a,RU-MOW
49,0,0,0,a,RU-KRS
48,1,1,0,a,RU-NGR
44,0,0,1,c,RU-VGG
28,0,1,0,b,RU-MO
18,0,1,0,a,RU-SPE
31,1,0,0,c,RU-KYA
18,0,0,0,c,RU-VLA
23,0,1,1,a,RU-KDA
18,1,0,0,c,RU-TVE
36,0,0,1,a,RU-YEV
56,0,0,0,c,RU-TVE
29,0,1,0,a,RU-KL
54,0,1,0,a,RU-KAM
50,1,0,0,a,RU-PNZ
17,1,0,0,a,RU-SMO
34,0,1,1,a,RU-IVA
57,1,0,0,c,RU-YAN
23,0,0,0,a,RU-CHE
44,1,0,0,b,RU-STA
23,0,0,0,c,RU-YAN
58,0,1,0,b,RU-TVE
18,0,0,0,c,RU-SMO
40,0,0,0,a,RU-ORE
17,1,1,0,a,RU-IRK
54,0,1,0,b,RU-TAM
17,0,0,0,b,RU-ORL
56,0,1,0,a,RU-VOR
60,0,0,0,c,RU-KRS
19,0,1,0,b,RU-ARK
29,0,0,0,a,RU-KHA
55,1,1,0,b,RU-CE
24,1,1,0,a,RU-KAM
18,0,0,0,a,RU-TAM
63,0,1,0,a,RU-KDA
49,0,0,0,a,RU-KAM
55,0,1,0,a,RU-YAN
37,0,1,1,a,RU-KL
22,0,1,0,a,RU-CHU
26,0,0,0,c,RU-YAR
27,0,1,0,a,RU-ZAB
21,0,0,0,b,RU-ROS
51,0,1,0,a,RU-IRK
51,0,0,0,c,RU-AD
38,0,1,0,b,RU-PNZ
34,0,0,0,c,RU-CHU
36,0,1,0,a,RU-SE
45,0,1,1,a,RU-KHA
21,0,0,0,a,RU-DA
45,0,0,0,a,RU-KYA
21,0,0,0,a,RU-CU
32,0,1,0,a,RU-KK
56,0,0,0,c,RU-KRS
22,0,0,0,a,RU-AST
43,1,0,0,b,RU-ULY
29,0,0,0,a,RU-ARK
17,0,0,0,a,RU-KR
24,0,1,0,b,RU-PER
46,1,0,0,a,RU-KHM
54,0,0,1,a,RU-SAM
67,1,0,0,a,RU-AMU
67,0,0,0,a,RU-PNZ
20,0,0,0,c,RU-NIZ
27,0,0,0,a,RU-RYA
33,0,1,1,a,RU-VGG
37,1,0,0,a,RU-SA
55,0,1,0,a,RU-SVE
39,0,0,0,a,RU-VLA
22,0,0,0,a,RU-BRY
40,0,0,0,a,RU-OMS
37,1,0,0,a,RU-AST
21,0,0,0,c,RU-PNZ
54,1,0,0,b,RU-NGR
29,0,0,1,a,RU-ORL
46,0,0,1,c,RU-ZAB
23,0,1,0,b,RU-MO
24,0,1,1,b,RU-ME
20,0,0,0,a,RU-LEN
62,0,0,0,a,RU-CE
28,0,0,0,c,RU-KB
29,0,0,1,a,RU-BA
21,1,1,0,b,RU-CE
28,0,0,0,a,RU-CE
63,0,1,0,a,RU-KYA
19,1,0,0,c,RU-TY
51,0,0,0,a,RU-VLG
32,0,0,0,a,RU-LEN
29,0,0,1,b,RU-ME
34,0,0,1,a,RU-KHA
50,0,1,0,b,RU-YEV
53,0,0,0,b,RU-KHM
47,0,0,1,c,RU-SAR
66,0,0,0,a,RU-KL
22,0,0,1,a,RU-SPE
26,0,1,0,a,RU-SVE
21,0,0,0,b,RU-VLA
43,0,0,0,a,RU-AD
39,0,0,0,c,RU-UD
30,0,0,0,c,RU-KB
49,0,0,0,a,RU-KLU
24,0,0,0,b,RU-KHA
32,0,1,0,b,RU-TYU
59,1,1,0,c,RU-DA
34,0,1,0,a,RU-ALT
50,1,1,0,a,RU-TOM
27,0,0,0,a,RU-PNZ
60,1,0,0,a,RU-MO
38,0,1,0,a,RU-MOW
27,0,0,0,b,RU-MOW
54,1,1,0,c,RU-IRK
33,0,0,0,a,RU-IRK
21,1,0,0,a,RU-ROS
47,0,0,0,a,RU-MUR
53,0,0,0,c,RU-SE
37,0,0,0,a,RU-AMU
26,0,1,0,b,RU-KGN
64,1,0,0,c,RU-LEN
58,0,0,0,b,RU-TY
20,0,0,0,a,RU-ALT
24,0,0,0,a,RU-KIR
37,0,0,0,b,RU-AD
45,1,0,0,a,RU-CE
36,0,0,0,a,RU-KK
27,1,1,0,c,RU-PRI
17,0,0,0,c,RU-TA
20,1,0,0,c,RU-TAM
17,0,0,0,a,RU-KOS
62,0,0,0,b,RU-TA
59,0,1,0,a,RU-KRS
21,0,0,0,b,RU-KIR
45,0,0,0,c,RU-SAK
23,1,0,0,b,RU-SMO
45,0,1,0,c,RU-BA
25,0,1,0,c,RU-KAM
28,0,0,0,a,RU-KLU
30,0,0,0,a,RU-KOS
62,1,0,0,c,RU-AD
48,0,0,0,c,RU-ARK
64,0,0,0,c,RU-LEN
47,1,1,0,b,RU-KLU
63,0,0,0,a,RU-UD
17,0,0,0,a,RU-TUL
23,0,1,0,a,RU-RYA
20,0,0,0,a,RU-KRS
49,0,0,0,a,RU-UD
23,0,0,0,c,RU-KC
18,1,1,0,c,RU-ALT
38,0,1,1,c,RU-MO
28,0,0,0,a,RU-KEM
33,0,0,0,b,RU-YAR
38,0,0,0,a,RU-LIP
35,0,0,0,a,RU-SA
30,0,0,0,a,RU-CE
23,0,0,0,b,RU-AD
58,0,0,0,a,RU-KK
54,0,0,1,a,RU-SA
39,0,0,0,b,RU-SVE
32,0,1,0,c,RU-KHA
23,1,0,1,a,RU-SAK
29,0,1,0,b,RU-KL
48,0,0,0,c,RU-KHA
43,0,0,0,b,RU-YEV
20,0,0,0,a,RU-PSK
21,0,1,0,a,RU-KB
69,0,0,0,a,RU-KK
24,0,1,0,a,RU-TAM
28,1,1,0,a,RU-IN
51,0,0,0,a,RU-BA
24,0,0,0,c,RU-ULY
48,0,0,0,a,RU-TOM
48,0,1,0,b,RU-NGR
32,0,1,0,a,RU-DA
47,0,1,0,c,RU-BEL
35,0,0,0,a,RU-VOR
53,1,0,0,c,RU-IVA
20,0,1,0,c,RU-OMS
25,0,1,0,c,RU-ORL
21,1,0,0,a,RU-KOS
26,0,0,0,b,RU-YAR
38,1,0,0,a,RU-KEM
26,0,0,0,a,RU-BRY
67,0,1,0,b,RU-KGN
54,0,0,1,a,RU-KR
32,0,0,0,b,RU-KGN
70,1,1,0,a,RU-SMO
43,0,0,0,c,RU-CHU
41,1,1,0,b,RU-SVE
39,0,0,1,a,RU-IN
43,0,0,1,c,RU-MO
39,0,1,1,c,RU-SVE
44,0,0,0,a,RU-RYA
56,0,0,0,a,RU-VGG
63,0,0,0,b,RU-CHU
40,0,0,1,a,RU-PER
22,0,0,0,c,RU-CHU
18,0,0,0,a,RU-KGD
25,0,1,0,a,RU-ULY
19,0,1,0,a,RU-ME
35,0,0,0,a,RU-CE
27,0,0,0,b,RU-KL
51,0,0,0,a,RU-YAR
22,0,0,0,a,RU-KAM
20,0,0,0,a,RU-IRK
25,0,1,0,a,RU-ME
34,0,1,0,c,RU-PSK
40,0,1,0,a,RU-BU
48,0,0,0,a,RU-KHM
20,0,1,0,b,RU-KDA
58,0,1,0,b,RU-KDA
21,0,0,0,c,RU-NGR
25,0,0,0,b,RU-MUR
28,0,1,0,b,RU-PSK
42,0,0,0,a,RU-LEN
27,0,0,1,a,RU-BA
20,0,0,0,a,RU-NEN
56,0,0,0,a,RU-KAM
23,0,1,0,a,RU-PNZ
34,0,0,0,c,RU-YAN
33,0,0,0,c,RU-PSK
21,0,0,0,a,RU-KOS
32,0,0,0,a,RU-KGN
27,1,0,0,a,RU-MUR
48,0,0,0,a,RU-KC
66,0,0,0,a,RU-YAN
29,0,1,0,a,RU-IN
64,0,1,0,a,RU-IVA
51,0,0,0,c,RU-PER
63,0,0,0,a,RU-AL
32,1,0,0,b,RU-KIR
45,0,0,1,a,RU-ARK
30,0,0,0,b,RU-STA
22,0,0,0,b,RU-NGR
37,0,1,0,a,RU-MAG
20,0,0,0,b,RU-ORL
69,0,1,1,a,RU-NEN
32,1,0,1,a,RU-KHM
49,0,0,1,a,RU-IRK
54,0,0,0,a,RU-VOR
20,1,0,0,c,RU-NVS
64,0,0,0,a,RU-KHA
56,0,1,0,c,RU-TA
43,1,0,0,a,RU-ARK
63,1,1,0,c,RU-ZAB
23,0,1,1,a,RU-SMO
43,0,0,0,a,RU-NIZ
29,0,0,0,a,RU-ROS
19,0,0,0,a,RU-TYU
37,0,0,0,a,RU-KRS
19,1,1,0,c,RU-KO
51,0,1,1,b,RU-LIP
56,0,0,0,a,RU-VGG
46,0,0,0,a,RU-KB
26,0,0,0,a,RU-KLU
22,0,0,0,c,RU-TOM
23,0,0,0,a,RU-STA
67,0,0,0,b,RU-CE
20,0,1,0,a,RU-ULY
18,0,1,0,a,RU-PSK
47,0,0,0,c,RU-BA
64,0,1,0,c,RU-SAK
26,0,1,0,c,RU-IN
33,0,0,0,a,RU-YEV
44,0,0,0,c,RU-BU
52,0,0,0,c,RU-BU
43,1,0,0,a,RU-KEM
45,0,0,0,a,RU-PER
24,0,0,0,a,RU-ULY
55,0,0,0,a,RU-KIR
67,0,0,1,c,RU-ULY
29,0,1,0,b,RU-TUL
18,0,0,0,a,RU-KEM
29,0,0,0,a,RU-KDA
51,0,1,0,a,RU-NVS
21,0,0,0,a,RU-KL
17,0,0,0,a,RU-NVS
36,0,0,0,a,RU-KDA
54,1,0,0,b,RU-PRI
66,0,0,0,a,RU-KHA
67,0,1,0,c,RU-ALT
20,0,0,0,a,RU-KRS
35,0,0,0,c,RU-BA
18,0,0,0,a,RU-ME
60,0,0,0,c,RU-SAK
36,0,1,0,a,RU-YAN
50,0,1,0,a,RU-AD
33,0,0,0,b,RU-SAM
25,0,0,0,a,RU-SMO
21,0,1,0,a,RU-UD
46,0,1,0,a,RU-PRI
62,0,0,0,c,RU-KHM
27,0,0,0,c,RU-IN
17,1,0,0,b,RU-TA
42,0,1,0,c,RU-TY
31,0,1,0,b,RU-TOM
20,0,0,0,c,RU-KIR
46,0,0,0,a,RU-NIZ
20,0,1,0,a,RU-KK
57,0,0,0,a,RU-TOM
67,1,0,0,c,RU-SVE
35,0,0,1,b,RU-TYU
55,1,0,0,c,RU-DA
63,0,0,0,a,RU-MOW
27,1,0,0,a,RU-VOR
21,0,0,0,c,RU-UD
59,0,0,0,a,RU-CU
17,1,1,0,b,RU-STA
51,0,1,0,a,RU-AMU
17,0,0,0,a,RU-PSK
28,0,0,1,a,RU-ARK
31,0,0,0,a,RU-KRS
41,0,1,1,c,RU-SAR
25,0,0,0,a,RU-IRK
32,1,0,0,c,RU-KOS
28,0,0,0,a,RU-STA
45,0,1,0,a,RU-NEN
23,0,1,0,b,RU-ZAB
21,0,0,0,a,RU-PER
46,0,0,1,a,RU-ROS
49,0,0,0,b,RU-VGG
53,1,0,0,a,RU-ORL
23,0,0,0,a,RU-ALT
22,0,0,0,b,RU-BRY
57,1,0,0,b,RU-TUL
26,0,1,0,c,RU-ARK
36,0,0,0,b,RU-VGG
26,0,0,0,a,RU-ORE
29,0,0,1,a,RU-BU
30,0,1,0,c,RU-AL
51,0,1,0,c,RU-ROS
68,0,0,0,a,RU-TUL
21,0,0,0,b,RU-KEM
